time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem
1455210337.11	2.546	0.275576486387	0.0164235136129	2.254	0	0	0	0	0.0499999999989	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210337.31	2.546	0.275576486387	0.0164235136129	2.254	0.0476190476179	0.0499999999989	0	0	0.100000000002	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210337.51	2.542	0.275576486387	0.0124235136129	2.254	0	0.0999999999998	0	0	0.0999999999998	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210337.72	2.546	0.275576486387	0.0164235136129	2.254	0	0	0	0	0.0499999999989	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210337.92	2.538	0.275576486387	0.00842351361292	2.254	0.050000000001	0	0	0	0.105263157895	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210338.12	2.538	0.275576486387	0.00842351361292	2.254	0	0.050000000001	0	0	0.0526315789484	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210338.32	2.546	0.275576486387	0.0164235136129	2.254	0	0.095238095238	0	0	0.476190476191	0.5	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210338.52	2.649	0.275576486387	0.119423513613	2.254	0	0.0499999999989	0	0	0.315789473684	0.65	0	0.157894736841	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210338.72	2.649	0.275576486387	0.119423513613	2.254	0	0	0	0	0.78947368421	0.0526315789485	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210338.92	2.649	0.275576486387	0.119423513613	2.254	0.090909090911	0.0526315789485	0	0	0.200000000001	0.095238095238	0.050000000001	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210339.12	2.592	0.275576486387	0.0624235136129	2.254	0	0.095238095238	0	0	0.0952380952382	0	0.0476190476201	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210339.32	2.55	0.275576486387	0.0204235136129	2.254	0	0	0	0	0.0526315789461	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210339.52	2.55	0.275576486387	0.0204235136129	2.254	0	0.050000000001	0	0	0.142857142858	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210339.72	2.542	0.275576486387	0.0124235136129	2.254	0	0	0.047619047618	0	0.0499999999989	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210339.92	2.546	0.275576486387	0.0164235136129	2.254	0	0.095238095238	0	0	0.105263157895	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210340.12	2.546	0.275576486387	0.0164235136129	2.254	0.047619047618	0.100000000002	0	0	0.050000000001	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210340.32	2.557	0.275576486387	0.0274235136129	2.254	0.0476190476179	0.0952380952382	0	0	0	0.0499999999989	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210340.52	2.55	0.275576486387	0.0204235136129	2.254	0	0.0499999999989	0	0	0.142857142856	0	0.0476190476201	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210340.72	2.546	0.275576486387	0.0164235136129	2.254	0	0	0	0	0.0555555555544	0.2	0.0499999999989	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210340.92	2.622	0.275576486387	0.0924235136129	2.254	0.050000000001	0.050000000001	0.050000000001	0	0.619047619047	0.473684210526	0.157894736843	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210341.12	2.622	0.275576486387	0.0924235136129	2.254	0.0476190476201	0.1	0	0	0.300000000002	0.318181818182	0.649999999999	0.050000000001	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210341.32	2.679	0.275576486387	0.149423513613	2.254	0.0499999999989	0	0	0	0.2	0	0.3	0.21052631579	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210341.52	2.618	0.275576486387	0.0884235136129	2.254	0	0.0499999999989	0	0	0.095238095238	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210341.72	2.546	0.275576486387	0.0164235136129	2.254	0.0476190476201	0	0	0	0.0526315789485	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210341.92	2.546	0.275576486387	0.0164235136129	2.254	0	0.0526315789485	0	0.047619047618	0.111111111111	0	0.050000000001	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210342.12	2.557	0.275576486387	0.0274235136129	2.254	0	0.095238095238	0	0	0.0499999999989	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210342.32	2.55	0.275576486387	0.0204235136129	2.254	0.047619047618	0	0	0	0.1	0	0.04761904762	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
