time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem	volts_little_cluster	volts_big_cluster	volts_gpu	volts_mem
1513612597.09	3.145	0.275981994318	0.615018005682	2.254	0.0400000000009	0.0416666666675	0.0	0.0	0.639999999999	0.565217391304	0.166666666667	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612597.33	3.179	0.275981994318	0.649018005682	2.254	0.0	0.0	0.0	0.0	0.434782608694	0.583333333335	0.416666666663	0.0799999999981	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612597.57	3.229	0.278550574951	0.696449425049	2.254	0.0833333333349	0.0416666666675	0.0	0.0	0.521739130435	0.666666666665	0.239999999999	0.136363636363	50.0	53.0	53.0	51.0	50.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612597.81	3.229	0.275981994318	0.699018005682	2.254	0.0	0.0	0.0	0.0	0.521739130433	0.559999999999	0.0	0.0400000000007	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612598.06	3.157	0.275981994318	0.627018005682	2.254	0.0416666666638	0.0	0.0	0.0	0.458333333334	0.458333333332	0.347826086955	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612598.3	3.176	0.278550574951	0.643449425049	2.254	0.0	0.0	0.0	0.0	0.347826086957	0.391304347827	0.0869565217408	0.440000000002	50.0	53.0	53.0	51.0	50.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612598.54	3.179	0.275981994318	0.649018005682	2.254	0.0416666666675	0.0	0.0	0.0	0.375000000001	0.458333333334	0.0	0.359999999999	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612598.78	3.157	0.275981994318	0.627018005682	2.254	0.0	0.0	0.0	0.0	0.304347826085	0.416666666667	0.0800000000015	0.347826086957	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612599.02	3.16	0.275981994318	0.630018005682	2.254	0.240000000001	0.0	0.0	0.0	0.640000000003	0.409090909091	0.416666666666	0.416666666667	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612599.26	3.244	0.275981994318	0.714018005682	2.254	0.119999999999	0.249999999998	0.0416666666676	0.0	0.608695652173	0.5	0.16	0.041666666664	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612599.5	3.157	0.275981994318	0.627018005682	2.254	0.0869565217408	0.0	0.0	0.0	0.583333333333	0.576923076922	0.0416666666675	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612599.74	3.157	0.275981994318	0.627018005682	2.254	0.0416666666675	0.0	0.0	0.0	0.541666666666	0.565217391304	0.0434782608706	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612599.98	3.153	0.275981994318	0.623018005682	2.254	0.0416666666676	0.0	0.0	0.0	0.333333333336	0.434782608696	0.375	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612600.22	3.153	0.275981994318	0.623018005682	2.254	0.0	0.0	0.0	0.0	0.347826086955	0.416666666666	0.347826086957	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
