time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem
1513655913.85	3.13	0.31246201539	0.56353798461	2.254	0.0526315789484	0.100000000002	0	0	0.529411764701	0.42857142857	0.0500000000009	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655914.05	3.13	0.31246201539	0.56353798461	2.254	0.136363636366	0.0526315789484	0	0	0.0500000000009	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655914.25	3.073	0.31246201539	0.50653798461	2.254	0	0.0999999999945	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655914.45	3.019	0.31246201539	0.45253798461	2.254	0	0.0500000000009	0	0	0	0	0.0476190476199	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655914.65	3.012	0.31246201539	0.44553798461	2.254	0.0499999999923	0.100000000002	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655914.85	3.012	0.31246201539	0.44553798461	2.254	0.0500000000009	0.0526315789484	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655915.05	3.012	0.31201279099	0.44598720901	2.254	0.0952380952406	0.100000000002	0	0	0.61904761905	0.100000000002	0.0952380952406	0	54.0	56.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655915.25	3.08	0.31246201539	0.51353798461	2.254	0.0499999999923	0.0999999999936	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655915.45	3.012	0.31246201539	0.44553798461	2.254	0	0.136363636367	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655915.65	3.012	0.31246201539	0.44553798461	2.254	0.0526315789484	0.0526315789484	0	0	0.0476190476203	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655915.85	3.012	0.31246201539	0.44553798461	2.254	0.0500000000014	0.100000000002	0	0	0.0500000000009	0.100000000003	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655916.05	3.057	0.31246201539	0.49053798461	2.254	0.136363636366	0.100000000002	0	0	0.5	0.555555555547	0.149999999995	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655916.25	3.057	0.31246201539	0.49053798461	2.254	0	0.0999999999936	0	0	0.149999999995	0.238095238099	0.149999999995	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655916.46	3.153	0.31246201539	0.58653798461	2.254	0.200000000004	0.100000000003	0	0	0.117647058817	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655916.66	3.099	0.31246201539	0.53253798461	2.254	0	0.100000000002	0	0	0.61904761905	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655916.86	3.073	0.315309819783	0.503690180217	2.254	0.0952380952319	0.100000000002	0	0	0	0	0	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655917.06	3.073	0.31246201539	0.50653798461	2.254	0.0500000000009	0.0952380952397	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655917.26	3.019	0.31246201539	0.45253798461	2.254	0	0.0999999999936	0	0	0.0476190476199	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655917.46	3.008	0.31246201539	0.44153798461	2.254	0.0500000000014	0.0526315789484	0	0	0	0	0.0476190476203	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
