time u0 u1 u2 u3 u4 u5 u6 u7 t0 t1 t2 t3 tgpu clf0 clf4 v a w
510797054.51 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 57.0 58.0 60.0 60.0 55.0 1400000 2000000 5.004 0.736 3.683
510797054.89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.753 3.775
510797055.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.734 3.676
510797055.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.734 3.676
510797056.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 58.0 60.0 60.0 55.0 1400000 2000000 5.007 0.739 3.699
510797056.42 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.752 3.763
510797056.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.760 3.809
510797057.19 0.0 0.0 0.0 0.0 0.0 0.0 0.0909090909091 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.737 3.695
510797057.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.734 3.676
510797057.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.768 3.847
510797058.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.758 3.798
510797058.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.738 3.695
510797059.11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.733 3.668
510797059.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.763 3.825
510797059.87 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 57.0 58.0 60.0 61.0 55.0 1400000 2000000 5.004 0.736 3.687
510797060.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 58.0 60.0 60.0 55.0 1400000 2000000 5.009 0.831 4.168
510797060.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.737 3.691
510797061.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.747 3.744
510797061.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.736 3.683
510797061.79 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.733 3.672
510797062.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.735 3.683
510797062.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.761 3.809
510797062.94 0.0 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 57.0 57.0 60.0 61.0 55.0 1400000 2000000 5.005 0.737 3.691
510797063.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.766 3.840
510797063.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.760 3.805
510797064.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.734 3.676
510797064.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.736 3.687
510797064.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.733 3.672
510797065.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.737 3.691
510797065.62 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.009 0.735 3.683
510797066.01 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.759 3.802
510797066.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.739 3.699
510797066.77 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.742 3.714
510797067.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.760 3.809
510797067.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.735 3.679
510797067.92 0.0 0.0 0.0 0.0 0.181818181818 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.004 0.736 3.683
510797068.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.010 0.759 3.805
510797068.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.004 0.735 3.683
510797069.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.735 3.679
510797069.45 0.0 0.0 0.0 0.0 0.111111111111 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.004 0.739 3.699
510797069.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.733 3.668
510797070.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.737 3.691
510797070.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.733 3.672
510797070.99 0.0 0.0 0.0 0.0 0.2 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.735 3.679
510797071.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.009 0.763 3.825
510797071.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.737 3.691
510797072.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.004 0.738 3.691
510797072.52 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.736 3.683
510797072.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.758 3.798
510797073.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.735 3.683
510797073.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.004 0.735 3.679
510797074.05 0.0 0.0 0.0 0.0 0.2 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.735 3.679
510797074.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.759 3.802
510797074.82 0.0 0.0 0.0 0.0 0.0 0.111111111111 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.735 3.679
510797075.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.757 3.790
510797075.58 0.0 0.0 0.0 0.0 0.2 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.735 3.679
510797075.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.762 3.817
510797076.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.734 3.676
510797076.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.734 3.676
510797077.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.0 57.0 60.0 60.0 55.0 1400000 2000000 5.009 0.734 3.679
510797077.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.758 3.794
510797077.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.004 0.737 3.687
510797078.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.736 3.683
510797078.65 0.0 0.0 0.0 0.0 0.0909090909091 1.0 0.0 0.0 59.0 58.0 61.0 61.0 55.0 1400000 2000000 5.004 0.738 3.695
510797079.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 58.0 60.0 60.0 55.0 1400000 2000000 5.012 0.833 4.179
510797079.41 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.740 3.706
510797079.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.736 3.687
510797080.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.738 3.699
510797080.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.757 3.790
510797080.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.739 3.699
510797081.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.734 3.676
510797081.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.004 0.738 3.695
510797082.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.754 3.775
510797082.48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.747 3.741
510797082.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.735 3.676
510797083.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 58.0 60.0 60.0 55.0 1400000 2000000 5.004 0.737 3.687
510797083.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.759 3.802
510797084.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.737 3.691
510797084.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.738 3.699
510797084.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.737 3.691
510797085.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.759 3.798
510797085.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 59.0 55.0 1400000 2000000 5.009 0.745 3.733
510797085.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.735 3.683
510797086.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.732 3.668
510797086.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.763 3.825
510797087.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.734 3.672
510797087.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.004 0.736 3.683
510797087.85 0.0 0.0 0.0 0.0 0.0909090909091 0.111111111111 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.735 3.679
510797088.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.009 0.783 3.920
510797088.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.736 3.683
510797088.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.733 3.672
510797089.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.735 3.679
510797089.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.760 3.805
510797090.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.737 3.691
510797090.53 0.0 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.736 3.683
510797090.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.767 3.840
510797091.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.758 3.798
510797091.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.736 3.683
510797092.06 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.740 3.706
510797092.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.755 3.779
510797092.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.733 3.672
510797093.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.738 3.699
510797093.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.736 3.683
510797093.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.738 3.695
510797094.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.767 3.840
510797094.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.735 3.679
510797095.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.735 3.679
510797095.51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.756 3.786
510797095.89 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.004 0.735 3.679
510797096.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.783 3.924
510797096.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.737 3.691
510797097.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.734 3.676
510797097.42 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.738 3.695
510797097.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.733 3.672
510797098.19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.737 3.691
510797098.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.740 3.706
510797098.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.763 3.825
510797099.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.734 3.679
510797099.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.736 3.687
510797100.11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.762 3.817
510797100.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.735 3.679
510797100.87 0.0 0.0 0.0 0.0 0.0 0.111111111111 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.739 3.699
510797101.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.756 3.786
510797101.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.734 3.676
510797102.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.735 3.679
510797102.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.736 3.687
510797102.79 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.734 3.676
510797103.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.763 3.825
510797103.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.009 0.733 3.672
510797103.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.736 3.687
510797104.32 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.732 3.664
510797104.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.760 3.809
510797105.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.745 3.733
510797105.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.736 3.687
510797105.85 0.0 0.0 0.0 0.0 0.111111111111 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.736 3.687
510797106.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.752 3.771
510797106.62 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.738 3.699
510797107.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.745 3.733
510797107.38 0.0 0.0 0.0 0.0 0.111111111111 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.736 3.687
510797107.77 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.009 0.753 3.771
510797108.15 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.736 3.683
510797108.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.735 3.683
510797108.92 0.0 0.0 0.0 0.0 0.2 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.004 0.737 3.687
510797109.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.732 3.664
510797109.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.757 3.790
510797110.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.732 3.664
510797110.45 0.0 0.0 0.0 0.0 0.111111111111 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.763 3.821
510797110.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.760 3.809
510797111.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.737 3.687
510797111.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.736 3.683
510797111.99 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 57.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.736 3.683
510797112.37 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.764 3.825
510797112.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.735 3.679
510797113.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.733 3.672
510797113.51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.744 3.725
510797113.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.761 3.813
510797114.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.735 3.676
510797114.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.736 3.683
510797115.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.732 3.668
510797115.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.759 3.802
510797115.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.743 3.718
510797116.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.734 3.676
510797116.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.734 3.676
510797116.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.733 3.676
510797117.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.759 3.802
510797117.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.736 3.687
510797118.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.736 3.683
510797118.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.769 3.851
510797118.88 0.0 0.0 0.0 0.0 0.0 0.111111111111 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.004 0.738 3.695
510797119.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.751 3.760
510797119.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.738 3.695
510797120.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.764 3.825
510797120.41 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.010 0.788 3.950
510797120.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.735 3.679
510797121.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.739 3.702
510797121.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.737 3.691
510797121.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.737 3.691
510797122.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.738 3.695
