time	u0	u1	u2	u3	u4	u5	u6	u7	t0	t1	t2	t3	tgpu	clf0	clf4	v	a	w		
511049987.5	0	0	0	0	0.2	1	0.1	0	67	66	72	79	62	1400000	1900000	5.039	1.15	5.798		
511049987.7	0	0	0	0	0	1	0	0	67	66	71	79	62	1400000	1900000	5.039	1.161	5.855		
511049988.2	0	0	0	0	0	1	0	0	67	66	71	79	62	1400000	1900000	5.039	1.101	5.55		
511049988.5	0	0	0	0	0	1	0	0	67	66	71	78	62	1400000	1900000	5.039	1.099	5.542		
511049988.9	0	0	0	0	0.1	1	0.090909091	0	67	66	71	78	62	1400000	1900000	5.039	1.102	5.554		
511049989.4	0	0	0	0	0.272727273	1	0.125	0	68	66	73	79	62	1400000	1900000	5.039	1.116	5.626		
511049989.6	0	0	0	0	0	1	0	0	67	66	71	79	62	1400000	1900000	5.039	1.188	5.989		
511049990	0	0	0	0	0.090909091	1	0	0	67	66	71	79	62	1400000	1900000	5.039	1.1	5.546		
511049990.5	0	0	0	0	0.111111111	1	0	0	67	66	71	78	63	1400000	1900000	5.039	1.102	5.554		
511049990.8	0	0	0	0	0	1	0	0	67	66	71	79	62	1400000	1900000	5.039	1.102	5.557		
511049991.3	0	0	0	0	0.090909091	1	0	0	67	66	71	79	62	1400000	1900000	5.039	1.099	5.542		
511049991.7	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.187	5.985		
511049992	0	0	0	0	0	1	0.2	0	67	66	71	79	62	1400000	1900000	5.039	1.099	5.542		
511049992.4	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.102	5.557		
511049992.8	0	0	0	0	0	1	0	0	67	66	71	79	62	1400000	1900000	5.039	1.098	5.538		
511049993.2	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.102	5.554		
511049993.6	0	0	0	0	0	1	0	0	70	66	73	80	63	1400000	1900000	5.039	1.175	5.92		
511049994	0	0	0	0	0	1	0	0	67	66	71	79	62	1400000	1900000	5.039	1.128	5.683		
511049994.3	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.103	5.561		
511049994.7	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.1	5.546		
511049995.1	0	0	0	0	0	1	0	0	69	66	72	79	63	1400000	1900000	5.039	1.099	5.542		
511049995.5	0	0	0	0	0.111111111	1	0.3	0	67	66	71	79	62	1400000	1900000	5.039	1.1	5.546		
511049995.9	0	0	0	0	0	1	0	0	67	66	72	79	63	1400000	1900000	5.039	1.186	5.977		
511049996.2	0	0	0	0	0.1	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.106	5.576		
511049996.6	0	0	0	0	0	1	0	0	68	66	72	79	63	1400000	1900000	5.039	1.116	5.622		
511049997.1	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.103	5.557		
511049997.3	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.103	5.557		
511049997.8	0	0	0	0	0	1	0	0	67	66	72	79	63	1400000	1900000	5.039	1.1	5.542		
511049998	0	0	0	0	0	1	0	0	68	66	72	79	63	1400000	1900000	5.039	1.192	6.012		
511049998.5	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.12	5.649		
511049998.9	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.102	5.554		
511049999.3	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.101	5.55		
511049999.8	0	0	0	0	0.363636364	1	0.545454545	0	67	66	71	79	63	1400000	1900000	5.039	1.099	5.538		
511050000	0	0	0	0	0	1	0	0	67	66	72	79	63	1400000	1900000	5.039	1.199	6.042		
511050000.4	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.099	5.546		
511050000.9	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.103	5.561		
511050001.2	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.118	5.634		
511050001.6	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.103	5.561		
511050002	0	0	0	0	0	1	0	0	67	67	72	79	63	1400000	1900000	5.039	1.189	5.992		
511050002.4	0	0	0	0	0	1	0.2	0	67	66	72	79	63	1400000	1900000	5.039	1.104	5.569		
511050002.7	0	0	0	0	0	1	0	0	67	66	72	79	63	1400000	1900000	5.039	1.116	5.63		
511050003.1	0	0	0	0	0	1	0	0	67	66	72	79	63	1400000	1900000	5.039	1.102	5.554		
511050003.5	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.103	5.557		
511050003.9	0	0	0	0	0.111111111	1	0.1	0	69	67	74	79	63	1400000	1900000	5.039	1.122	5.657		
511050004.2	0	0	0	0	0	1	0	0	67	67	72	79	63	1400000	1900000	5.039	1.177	5.931		
511050004.7	0	0	0	0	0	1	0	0	67	66	72	79	63	1400000	1900000	5.039	1.104	5.565		
511050005	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.102	5.557		
511050005.3	0	0	0	0	0	1	0	0	67	66	71	79	63	1400000	1900000	5.039	1.101	5.55		
511050005.9	0	0	0	0	0.090909091	1	0	0	67	66	72	79	63	1400000	1900000	5.039	1.119	5.641		
511050006.3	0	0	0	0	0	1	0	0	67	67	72	80	63	1400000	1900000	5.039	1.183	5.962		
511050006.5	0	0	0	0	0	1	0	0	67	67	72	79	63	1400000	1900000	5.039	1.108	5.588		
511050006.9	0	0	0	0	0	1	0	0	67	67	72	79	63	1400000	1900000	5.039	1.105	5.569		
511050007.3	0	0	0	0	0.090909091	1	0.090909091	0	67	67	72	79	63	1400000	1900000	5.039	1.105	5.573		
511050007.7	0	0	0	0	0	1	0	0	67	66	72	79	63	1400000	1900000	5.039	1.119	5.641		
511050008.1	0	0	0	0	0.090909091	1	0	0	68	67	73	80	63	1400000	1900000	5.04	1.1	5.55		
511050008.5	0	0	0	0	0	1	0	0	67	67	72	79	63	1400000	1900000	5.039	1.106	5.576		
511050008.8	0	0	0	0	0	1	0	0	68	67	72	79	63	1400000	1900000	5.04	1.125	5.672		
511050009.2	0	0	0	0	0	1	0	0	67	66	72	79	63	1400000	1900000	5.039	1.105	5.569		
511050009.6	0	0	0	0	0	1	0	0	67	66	72	79	63	1400000	1900000	5.039	1.103	5.557		
511050010	0	0	0	0	0.222222222	1	0.3	0	67	66	72	79	63	1400000	1900000	5.039	1.104	5.569		
511050010.4	0	0	0	0	0	1	0.181818182	0	68	67	72	79	63	1400000	1900000	5.039	1.136	5.725		
511050010.8	0	0	0	0	0	1	0	0	68	67	72	79	63	1400000	1900000	5.039	1.118	5.638		
511050011.1	0	0	0	0	0	1	0	0	67	67	72	79	63	1400000	1900000	5.039	1.104	5.565		
511050011.6	0.090909091	0	0	0	0	1	0	0	67	67	72	79	63	1400000	1900000	5.039	1.101	5.554		
511050011.9	0	0	0	0	0	1	0	0	67	67	72	79	63	1400000	1900000	5.039	1.105	5.569		
511050012.3	0	0	0	0	0	1	0	0	68	67	72	80	63	1400000	1900000	5.04	1.123	5.66		
511050012.7	0	0	0	0	0	1	0	0	67	67	72	79	63	1400000	1900000	5.039	1.106	5.576		
511050013.1	0	0	0	0	0	1	0	0	67	67	72	79	63	1400000	1900000	5.039	1.104	5.569		
511050013.5	0	0	0	0	0	1	0	0	67	67	72	79	63	1400000	1900000	5.039	1.121	5.649		
511050013.9	0	0	0	0	0	0	0	0	67	67	72	76	63	1400000	1900000	5.027	0.999	5.027		
511050014.2	0	0	0	0	0.363636364	0.363636364	0	0	65	65	69	70	62	1400000	1900000	5.027	0.999	5.027		
511050014.7	0	0	0	0	0	0	0	0	64	65	68	68	62	1400000	1900000	5.016	0.836	4.199		
511050015.1	0	0	0	0	0	0	0	0	64	64	67	67	62	1400000	1900000	5.009	0.757	3.794		
511050015.4	0	0	0	0	0	0	0	0	63	64	66	67	61	1400000	1900000	5.006	0.734	3.676		
511050015.9	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.006	0.728	3.645		
511050016	0	0	0	0	0	0	0	0	62	63	66	66	61	1400000	1900000	5.006	0.728	3.645		
511050016.6	0	0	0	0	0.090909091	0	0	0	63	63	66	66	61	1400000	1900000	5.016	0.814	4.088		
511050016.9	0	0	0	0	0	0	0	0	62	63	66	66	61	1400000	1900000	5.007	0.73	3.657		
511050017.4	0	0	0	0	0	0	0	0	62	63	65	66	60	1400000	1900000	5.006	0.727	3.641		
511050017.7	0	0	0	0	0	0	0	0	62	63	65	65	60	1400000	1900000	5.007	0.732	3.668		
511050018.1	0	0	0	0	0	0	0	0	62	63	65	65	60	1400000	1900000	5.009	0.749	3.752		
511050018.4	0	0	0	0	0	0.1	0	0	65	63	66	68	60	1400000	1900000	5.006	0.726	3.637		
511050018.9	0	0	0	0	0	0	0	0	62	63	65	65	60	1400000	1900000	5.005	0.728	3.649		
511050019.2	0	0	0	0	0	0	0	0	62	62	65	65	60	1400000	1900000	5.005	0.725	3.63		
511050019.6	0	0	0	0	0	0	0	0	62	62	65	65	60	1400000	1900000	5.007	0.747	3.741		
511050020	0	0	0	0	0.090909091	0	0	0	61	62	65	65	60	1400000	1900000	5.005	0.724	3.622		
511050020.4	0	0	0	0	0	0.222222222	0	0	61	62	65	65	60	1400000	1900000	5.007	0.727	3.641		
511050020.8	0	0	0	0	0.2	0	0	0	62	62	65	65	60	1400000	1900000	5.015	0.852	4.279		
511050021.2	0	0	0	0	0	0	0	0	62	62	65	65	60	1400000	1900000	5.009	0.752	3.771		
511050021.5	0	0	0	0	0	0	0	0	61	62	65	65	60	1400000	1900000	5.009	0.728	3.649		
511050022	0	0	0	0	0	0	0	0	61	62	65	65	60	1400000	1900000	5.007	0.731	3.66		
511050022.3	0	0	0	0	0.181818182	0	0	0	61	62	65	64	60	1400000	1900000	5.006	0.727	3.641		
511050022.7	0	0	0	0	0	0	0	0	62	62	65	66	60	1400000	1900000	5.017	0.852	4.279		
511050022.9	0	0	0	0	0	0	0	0	62	62	65	65	60	1400000	1900000	5.014	0.789	3.958		
511050023.4	0	0	0	0	0	0	0	0	61	62	65	65	60	1400000	1900000	5.005	0.726	3.637		
511050023.9	0	0	0	0	0.2	0	0.909090909	0	61	62	64	64	60	1400000	1900000	5.005	0.728	3.649		
511050024.2	0	0	0	0	0	0	1	0	63	64	75	69	60	1400000	1900000	5.024	0.937	4.714		
511050024.7	0	0	0	0	0.25	0.5	1	0	63	65	77	71	60	1400000	1900000	5.037	1.079	5.439		
511050025	0	0	0	0	0	0	1	0	64	66	77	72	61	1400000	1900000	5.037	1.157	5.828		
511050025.4	0	0	0	0	0.2	0	1	0.090909091	64	66	78	72	61	1400000	1900000	5.037	1.083	5.458		
511050025.9	0	0	0	0	0	0	1	0	65	66	78	72	61	1400000	1900000	5.039	1.103	5.561		
511050026	0	0	0	0	0	0	1	0	65	66	78	72	61	1400000	1900000	5.037	1.087	5.477		
511050026.5	0	0	0	0	0	0	1	0	65	66	79	73	61	1400000	1900000	5.039	1.084	5.462		
511050026.9	0	0	0	0	0.2	0	1	0	65	67	79	73	62	1400000	1900000	5.039	1.089	5.489		
511050027.2	0	0	0	0	0	0	1	0	65	67	79	73	62	1400000	1900000	5.039	1.089	5.489		
511050027.7	0	0	0	0	0	0	1	0	65	67	79	73	62	1400000	1900000	5.037	1.087	5.477		
511050028	0	0	0	0	0	0	1	0	65	67	79	73	62	1400000	1900000	5.037	1.089	5.489		
511050028.4	0	0	0	0	0.2	0	1	0	66	67	79	73	62	1400000	1900000	5.037	1.086	5.477		
511050028.8	0	0	0	0	0.272727273	0.272727273	1	0	67	67	79	75	62	1400000	1900000	5.039	1.12	5.645		
511050029.2	0	0	0	0	0	0	1	0	66	67	80	73	62	1400000	1900000	5.037	1.093	5.508		
511050029.5	0	0	0	0	0	0	1	0	66	67	80	74	62	1400000	1900000	5.037	1.096	5.523		
511050029.9	0	0	0	0	0.1	0	1	0	67	67	80	73	62	1400000	1900000	5.039	1.107	5.58		
511050030.3	0	0	0	0	0	0	1	0	66	67	80	73	62	1400000	1900000	5.039	1.092	5.508		
511050030.8	0	0	0	0	0.090909091	0	1	0	66	67	80	73	62	1400000	1900000	5.039	1.09	5.492		
511050031.2	0	0	0	0	0	0	1	0	66	67	80	74	62	1400000	1900000	5.039	1.174	5.92		
511050031.4	0	0	0	0	0	0	1	0	67	67	80	74	62	1400000	1900000	5.039	1.095	5.519		
511050031.9	0	0	0	0	0	0	1	0	66	67	80	74	62	1400000	1900000	5.039	1.09	5.492		
511050032.4	0	0	0	0	0	0	1	0	66	67	80	74	62	1400000	1900000	5.037	1.094	5.515		
511050032.6	0	0	0	0	0	0	1	0	66	67	80	74	62	1400000	1900000	5.037	1.091	5.5		
511050032.9	0	0	0	0	0	0	1	0	68	68	80	77	62	1400000	1900000	5.039	1.092	5.504		
511050033.4	0	0	0	0	0	0	1	0	66	68	80	74	62	1400000	1900000	5.039	1.176	5.931		
511050033.8	0	0	0	0	0	0	1	0	66	68	80	74	62	1400000	1900000	5.039	1.095	5.519		
511050034.2	0	0	0	0	0	0	1	0	66	67	80	74	62	1400000	1900000	5.039	1.092	5.504		
511050034.6	0	0	0	0	0	0	1	0	66	68	80	74	62	1400000	1900000	5.039	1.109	5.588		
511050035	0	0	0	0	0.181818182	0.1	1	0	66	68	80	74	62	1400000	1900000	5.039	1.095	5.523		
511050035.3	0	0	0	0	0.1	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.18	5.951		
511050035.8	0	0	0	0	0	0	1	0	66	68	80	74	62	1400000	1900000	5.039	1.108	5.584		
511050036.1	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.092	5.504		
511050036.5	0	0	0	0	0	0	1	0	66	68	80	75	63	1400000	1900000	5.039	1.114	5.618		
511050036.9	0	0	0	0	0	0	1	0	66	68	80	74	62	1400000	1900000	5.039	1.093	5.512		
511050037.1	0	0	0	0	0	0	1	0	67	68	80	75	63	1400000	1900000	5.039	1.095	5.519		
511050037.5	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.175	5.924		
511050038	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.12	5.645		
511050038.5	0	0	0	0	0	0	1	0	66	68	80	74	62	1400000	1900000	5.039	1.096	5.527		
511050038.7	0	0	0	0	0	0	1	0	66	68	80	74	62	1400000	1900000	5.039	1.096	5.527		
511050039.1	0	0	0	0	0.454545455	0.375	1	0	66	68	80	74	63	1400000	1900000	5.039	1.094	5.515		
511050039.5	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.151	5.805		
511050039.9	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.099	5.542		
511050040.3	0	0	0	0	0	0	1	0	66	68	80	74	62	1400000	1900000	5.039	1.095	5.519		
511050040.7	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.114	5.618		
511050041.1	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.04	1.113	5.615		
511050041.5	0	0	0	0	0	0	1	0	67	68	80	75	63	1400000	1900000	5.039	1.178	5.939		
511050041.8	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.097	5.531		
511050042.2	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.097	5.531		
511050042.6	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.096	5.523		
511050043	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.097	5.531		
511050043.4	0	0	0	0	0.272727273	0.111111111	1	0	68	68	80	76	63	1400000	1900000	5.039	1.097	5.531		
511050043.8	0	0	0	0	0	0	1	0	67	68	80	75	63	1400000	1900000	5.039	1.119	5.641		
511050044	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.119	5.641		
511050044.5	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.095	5.523		
511050044.9	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.098	5.534		
511050045.3	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.118	5.638		
511050045.7	0	0	0	0	0.090909091	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.159	5.847		
511050046.1	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.099	5.542		
511050046.4	0	0	0	0	0.1	0.1	1	0	67	68	80	74	63	1400000	1900000	5.039	1.097	5.531		
511050046.8	0	0	0	0	0	0	1	0	67	68	80	74	63	1400000	1900000	5.039	1.118	5.634		
511050047.2	0	0	0	0	0	0	1	0	66	68	80	74	63	1400000	1900000	5.039	1.094	5.515		
511050047.7	0	0	0	0	0	0	1	0	68	68	80	76	63	1400000	1900000	5.039	1.177	5.935		
511050048.1	0	0	0	0	0	0	1	0	66	68	81	75	63	1400000	1900000	5.039	1.096	5.527		
511050048.4	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.121	5.653		
511050048.6	0	0	0	0	0	0	1	0	66	68	81	74	63	1400000	1900000	5.039	1.098	5.534		
511050049.1	0	0	0	0	0	0	1	0	66	68	81	74	63	1400000	1900000	5.039	1.098	5.534		
511050049.5	0	0	0	0	0.2	0.272727273	1	0	66	68	80	74	63	1400000	1900000	5.039	1.095	5.519		
511050049.9	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.207	6.084		
511050050.3	0	0	0	0	0	0	1	0	67	68	81	74	63	1400000	1900000	5.039	1.099	5.538		
511050050.7	0	0	0	0	0	0	1	0	66	68	81	74	63	1400000	1900000	5.039	1.097	5.531		
511050051	0	0	0	0	0	0	1	0	66	68	81	74	63	1400000	1900000	5.039	1.099	5.538		
511050051.5	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.097	5.531		
511050051.8	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.177	5.935		
511050052.2	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.099	5.542		
511050052.5	0	0	0	0	0	0	1	0	66	68	81	74	63	1400000	1900000	5.039	1.098	5.534		
511050052.9	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.125	5.672		
511050053.3	0	0	0	0	0	0	1	0	66	68	81	75	63	1400000	1900000	5.039	1.102	5.557		
511050053.8	0	0	0	0	0.375	0.5	1	0.090909091	67	68	81	75	63	1400000	1900000	5.039	1.098	5.534		
511050054.1	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.178	5.939		
511050054.6	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.131	5.702		
511050054.8	0	0	0	0	0.090909091	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.099	5.538		
511050055.2	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.099	5.546		
511050055.7	0	0	0	0	0	0	1	0	67	68	81	74	63	1400000	1900000	5.039	1.096	5.527		
511050056	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.117	5.63		
511050056.4	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.098	5.534		
511050056.7	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.099	5.542		
511050057.1	0	0	0	0	0.090909091	0	1	0	66	68	81	75	63	1400000	1900000	5.039	1.098	5.534		
511050057.4	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.118	5.638		
511050058	0	0	0	0	0	0.1	1	0	69	68	80	77	63	1400000	1900000	5.039	1.096	5.527		
511050058.4	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.102	5.554		
511050058.7	0	0	0	0	0.2	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.1	5.546		
511050059.2	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.11	5.596		
511050059.5	0	0	0	0	0	0	1	0	66	68	81	75	63	1400000	1900000	5.039	1.101	5.55		
511050059.9	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.098	5.534		
511050060.2	0	0	0	0	0.1	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.098	5.534		
511050060.6	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.117	5.634		
511050061	0	0	0	0	0.090909091	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.119	5.641		
511050061.4	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.098	5.534		
511050061.8	0	0	0	0	0.111111111	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.101	5.55		
511050062.2	0	0	0	0	0	0	1	0	68	69	81	76	63	1400000	1900000	5.04	1.134	5.714		
511050062.6	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.168	5.889		
511050063	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.101	5.554		
511050063.2	0	0	0	0	0.272727273	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.101	5.554		
511050063.7	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.118	5.638		
511050064.1	0	0	0	0	0.2	0.3	1	0.181818182	67	68	81	75	63	1400000	1900000	5.039	1.096	5.527		
511050064.5	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.188	5.992		
511050064.9	0	0	0	0	0.222222222	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.1	5.546		
511050065.3	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.122	5.657		
511050065.7	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.1	5.546		
511050066	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.099	5.542		
511050066.4	0	0	0	0	0.181818182	0.1	1	0	67	69	81	76	63	1400000	1900000	5.039	1.096	5.527		
511050066.8	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.119	5.645		
511050067.2	0	0	0	0	0	0	1	0	67	68	81	75	63	1400000	1900000	5.039	1.103	5.557		
511050067.6	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.097	5.531		
511050068	0	0	0	0	0	0	1	0	69	68	81	75	63	1400000	1900000	5.039	1.101	5.554		
511050068.4	0	0	0	0	0.363636364	0.333333333	1	0.1	67	68	81	76	63	1400000	1900000	5.039	1.134	5.718		
511050068.6	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.134	5.718		
511050069	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.099	5.542		
511050069.4	0	0	0	0	0	0	1	0	68	69	81	75	63	1400000	1900000	5.039	1.103	5.561		
511050069.8	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.123	5.66		
511050070.2	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.103	5.557		
511050070.6	0	0	0	0	0	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.196	6.027		
511050071	0	0	0	0	0	0	1	0	68	69	81	75	64	1400000	1900000	5.039	1.127	5.68		
511050071.4	0	0	0	0	0	0.2	1	0	67	69	81	75	64	1400000	1900000	5.039	1.106	5.576		
511050071.7	0	0	0	0	0.090909091	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.133	5.71		
511050072.1	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.103	5.561		
511050072.5	0	0	0	0	0.1	0	1	0	70	69	81	77	64	1400000	1900000	5.039	1.1	5.546		
511050072.9	0	0	0	0	0.1	0	1	0	67	69	81	75	64	1400000	1900000	5.04	1.203	6.065		
511050073.2	0	0	0	0	0	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.101	5.554		
511050073.6	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.103	5.557		
511050074.1	0	0	0	0	0.090909091	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.12	5.649		
511050074.3	0	0	0	0	0	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.103	5.561		
511050074.8	0	0	0	0	0	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.151	5.805		
511050075.2	0	0	0	0	0.090909091	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.101	5.55		
511050075.6	0	0	0	0	0	0	1	0	67	69	81	76	64	1400000	1900000	5.039	1.102	5.557		
511050076	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.101	5.55		
511050076.3	0	0	0	0	0.090909091	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.103	5.561		
511050076.7	0	0	0	0	0	0	1	0	68	69	81	76	64	1400000	1900000	5.039	1.102	5.554		
511050077.1	0	0	0	0	0	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.121	5.649		
511050077.5	0	0	0	0	0	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.1	5.546		
511050077.9	0	0	0	0	0	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.102	5.554		
511050078.3	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.102	5.557		
511050078.7	0	0	0	0	0.222222222	0.454545455	1	0	67	69	81	75	64	1400000	1900000	5.039	1.134	5.718		
511050078.9	0	0	0	0	0	0	1	0	67	69	82	76	64	1400000	1900000	5.039	1.179	5.943		
511050079.5	0	0	0	0	0	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.102	5.554		
511050079.8	0	0	0	0	0	0	1	0	67	69	81	75	63	1400000	1900000	5.039	1.101	5.55		
511050080.1	0	0	0	0	0	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.1	5.542		
511050080.6	0	0	0	0	0	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.123	5.664		
511050081	0	0	0	0	0	0	1	0	68	69	82	76	64	1400000	1900000	5.039	1.168	5.889		
511050081.4	0	0	0	0	0	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.122	5.657		
511050081.8	0	0	0	0	0	0	1	0	67	69	82	75	64	1400000	1900000	5.039	1.123	5.66		
511050082	0	0	0	0	0	0	1	0	67	69	82	76	64	1400000	1900000	5.039	1.147	5.783		
511050082.4	0	0	0	0	0	0	1	0	67	69	81	76	64	1400000	1900000	5.039	1.102	5.554		
511050082.8	0	0	0	0	0.363636364	0.25	1	0	68	69	81	77	64	1400000	1900000	5.039	1.103	5.557		
511050083.3	0	0	0	0	0	0	1	0	68	69	82	76	64	1400000	1900000	5.039	1.192	6.008		
511050083.7	0	0	0	0	0	0	1	0	67	69	81	75	64	1400000	1900000	5.039	1.102	5.554		
511050084	0	0	0	0	0	0	0	0	66	68	72	72	64	1400000	1900000	5.036	1.107	5.58		
511050084.4	0	0	0	0	0	0	0	0	65	66	70	70	63	1400000	1900000	5.007	0.753	3.771		
511050084.8	0	0	0	0	0	0	0	0	65	66	69	69	63	1400000	1900000	5.01	0.763	3.825		
511050085.2	0	0	0	0	0	0	0	0	65	65	69	69	63	1400000	1900000	5.015	0.851	4.275		
511050085.6	0	0	0	0	0	0	0	0	64	65	68	68	62	1400000	1900000	5.007	0.737	3.691		
511050086	0	0	0	0	0	0	0	0	64	64	67	67	62	1400000	1900000	5.007	0.733	3.672		
