time,temp4,temp5,temp6,temp7,big_dyn,big_tot,little_dyn,little_tot,4_tot,5_tot,6_tot,7_tot
1513655974.78,55.0,60.0,58.0,55.0,0.2757396078871085,0.3980605581089579,0.0016179565637879172,0.07709724300372717,0.06818109317428844,0.2687189898237447,0.03058023755546235,0.03058023755546235
1513655974.98,56.0,60.0,59.0,56.0,0.2875010936297692,0.3792418062961563,0.0021957981953436853,0.07954116493384189,0.06765757050965676,0.26571387945330593,0.02293517816659676,0.02293517816659676
1513655975.18,55.0,60.0,58.0,56.0,0.3506488680384566,0.44238958070484363,0.0014638654620369972,0.0778715146484013,0.050545325256880394,0.34597389911476967,0.02293517816659676,0.02293517816659676
1513655975.38,56.0,59.0,58.0,56.0,0.2873819468811713,0.37640681439152385,0.005618660095190575,0.08202630928155487,0.09256372681924106,0.2393306538171065,0.022256216877588133,0.022256216877588133
1513655975.58,56.0,58.0,58.0,56.0,0.2353148196830577,0.3216901343885243,0.003478606617393063,0.07942090955140174,0.22178703348430415,0.05671544355148685,0.021593828676366642,0.021593828676366642
1513655975.78,55.0,58.0,58.0,56.0,0.04208527058565631,0.12846058529112286,0.001152794050449074,0.07663208049038832,0.03778866697755316,0.03981302176584825,0.02926506787135483,0.021593828676366642
1513655975.98,55.0,58.0,58.0,55.0,0.01863776266767954,0.09836882239580252,0.001047994590897393,0.07560820167733771,0.03857052759971029,0.019932764932030746,0.019932764932030746,0.019932764932030746
1513655976.18,54.0,57.0,57.0,55.0,-3.71237683490951e-11,0.07734536670137444,0.0007685293654549356,0.07396736843574915,0.019336341659476192,0.01933634168462455,0.01933634167264914,0.01933634168462455
1513655976.39,54.0,57.0,57.0,55.0,-3.71237683490951e-11,0.07734536670137444,0.0014524837328814492,0.07465132280317567,0.01933634167534361,0.01933634167534361,0.01933634167534361,0.01933634167534361
1513655976.59,54.0,57.0,57.0,55.0,0.03104230776922912,0.10838767450772732,0.0020224457058718825,0.0752212847761661,0.02709691862693183,0.02709691862693183,0.02709691862693183,0.02709691862693183
1513655976.79,54.0,57.0,57.0,55.0,-3.71237683490951e-11,0.07734536670137444,0.0007685293654549356,0.07396736843574915,0.019336341662420077,0.01933634167330027,0.01933634168102954,0.01933634168462455
1513655976.99,54.0,57.0,57.0,55.0,-3.71237683490951e-11,0.07734536670137444,0.001152794050449074,0.07435163312074329,0.01933634167534361,0.01933634167534361,0.01933634167534361,0.01933634167534361
1513655977.19,53.0,56.0,57.0,55.0,-3.71237683490951e-11,0.07734536670137444,0.0010978990954439828,0.07340055717698633,0.01933634167534361,0.01933634167534361,0.01933634167534361,0.01933634167534361
1513655977.39,53.0,56.0,57.0,55.0,0.03156395292999286,0.10890931966849107,0.00181652396080728,0.07411918204234963,0.027227329917122768,0.027227329917122768,0.027227329917122768,0.027227329917122768
1513655977.59,54.0,56.0,57.0,55.0,0.03538485249922465,0.11273021923772286,0.00040448913757214276,0.07315410380763245,0.0547211941838492,0.01933634168462455,0.01933634168462455,0.01933634168462455
1513655977.79,53.0,56.0,57.0,55.0,0.09068373785284843,0.16802910459134662,0.0023864859338246116,0.07468914401536696,0.05339596153535179,0.07596045968674575,0.01933634168462455,0.01933634168462455
1513655977.99,54.0,57.0,57.0,55.0,0.032966795284199164,0.11031216202269736,0.002232394832019126,0.07543123390231335,0.03208593102104337,0.03081097208741756,0.02807891722961188,0.01933634168462455
1513655978.19,54.0,56.0,57.0,55.0,0.02188955248469868,0.09923491922319688,0.0019518206176352467,0.07470143528769554,0.02865104486977127,0.03191119098417651,0.01933634168462455,0.01933634168462455
1513655978.39,54.0,56.0,57.0,55.0,0.02687798792411532,0.10422335466261352,0.0022343209707670056,0.07498393564082731,0.04213463501301695,0.023416036280347476,0.01933634168462455,0.01933634168462455
1513655978.59,54.0,56.0,57.0,55.0,0.01993512815255768,0.09728049489105589,0.0025617645620004876,0.07531137923206078,0.030353123032139554,0.026025101788372616,0.021565928385919166,0.01933634168462455
1513655978.79,53.0,56.0,56.0,55.0,0.019602876016108235,0.09462146680469878,0.0015775076495706058,0.07343546819273579,0.031823231708217534,0.02528893970218598,0.018754647697147638,0.018754647697147638
1513655978.99,53.0,56.0,57.0,55.0,0.048730313315529086,0.1260756800540273,0.0016224508876462,0.07392510896918855,0.05237384223671705,0.03502915444806114,0.01933634168462455,0.01933634168462455
1513655979.19,54.0,56.0,57.0,55.0,0.03806241383494401,0.11540778057344223,0.0022343209707908302,0.07498393564085114,0.05220842636033422,0.024526670843858893,0.01933634168462455,0.01933634168462455
1513655979.39,53.0,56.0,57.0,55.0,0.03359748491426254,0.11094285165276074,0.0023864859337669716,0.07468914401530932,0.03900316212206415,0.03048087326606507,0.01933634168462455,0.022122474580006973
1513655979.59,54.0,56.0,57.0,55.0,0.021889552484818622,0.09923491922331683,0.0023498892971338006,0.0750995039671941,0.031433199636873396,0.02717049731062937,0.021294880591189506,0.01933634168462455
1513655979.79,53.0,56.0,57.0,55.0,0.023257649517872833,0.10060301625637104,0.0023055881053423407,0.07460824618688469,0.039063812257627124,0.02286652062949481,0.01933634168462455,0.01933634168462455
1513655979.99,54.0,56.0,57.0,55.0,0.09738679286034793,0.17473215959884614,0.00307411747537058,0.07582373214543088,0.08889833658540175,0.047161139644195285,0.01933634168462455,0.01933634168462455
